(0.250622,-192489)
(0.0413297,344871)
(-0.359056,1.17659e+06)
(0.48981,490335)
(0.204869,353447)
(1.11068,536246)
(0.545677,-210439)
(-0.458066,525185)
(1.33961,-143483)
(-0.750529,1.6769e+06)
(0.949313,-192489)
(-1.94379,23081.9)
(-0.737047,78748.1)
(-0.756818,32817.7)
(-1.48435,23655.9)
(-0.900567,35890.5)
(0.95212,-14084.5)
(-0.868107,35150.2)
(0.207036,-9603.22)
(-1.40257,112234)
(1.33237,-12883.1)
(-1.21593,0)
(1.52086,0)
(-0.179399,0)
(-0.588194,0)
(1.7331,0)
(-0.227439,0)
(0.0731549,0)
(1.99286,0)
(0.811788,0)
(0.832749,0)
(0.226777,0)
(2.20802,0)
(0.430853,0)
(0.696411,0)
(0.465062,0)
(-1.26583,0)
(-0.763456,0)
(1.55571,0)
(-0.132339,0)
(1.21177,0)
(0.148996,0)
(-1.27057,0)
(0.206387,0)
(0.970564,0)
(-0.743871,0)
(-0.191883,0)
(-0.438787,0)
(0.701397,0)
(-0.491226,0)
(2.18304,0)
(-0.465841,0)
(1.01371,0)
(-0.805638,0)
(-1.40015,0)
(-0.260547,0)
(0.334595,0)
(-0.585455,0)
(1.33299,0)
(-1.08971,0)
(1.29176,0)
(0.76133,0)
(-0.0831058,0)
(-0.553124,0)
(-0.857208,0)
(0.900624,0)
(-1.76933,0)
(-0.265951,0)
(1.89746,0)
(-1.43653,0)
(-1.16802,0)
(1.29965,0)
(0.846334,0)
(0.467903,0)
(0.665766,0)
(-0.605465,0)
(-1.12684,0)
(1.2948,0)
(0.56586,0)
(-1.61248,0)
(-2.49083,0)
(0.830819,0)
(0.530356,0)
(-1.52117,0)
(-0.146635,0)
(-0.180389,0)
(-1.06815,0)
(-1.03505,0)
(0.654795,0)
(-1.46582,0)
(0.302862,0)
(0.625916,0)
(0.990351,0)
(-0.950876,0)
(-1.55643,0)
(0.265993,0)
(-0.290764,0)
(0.0727357,0)
(-0.911374,0)
(-0.0118348,0)
(0.538397,0)
(0.65682,24439.7)
(-0.556165,83380.3)
(-0.159345,34748.2)
(0.0617496,25047.4)
(-0.912349,38001.7)
(-2.53322,-14913)
(-0.828854,37217.8)
(-0.516658,-10168.1)
(0.0776348,118836)
(0.745165,-13640.9)
(0.39141,344871)
(-1.69236,1.17659e+06)
(0.161039,490335)
(0.908319,353447)
(1.17403,536246)
(0.257529,-210439)
(-0.23505,525185)
(0.123236,-143483)
(-1.43371,1.6769e+06)
(-1.02219,-192489)
(-0.774972,344871)
(-0.700748,1.17659e+06)
(-0.0243507,490335)
(2.27589,353447)
(1.99421,536246)
(0.127522,-210439)
(1.41121,525185)
(-0.341666,-143483)
(1.14001,1.6769e+06)
(1.83381,-192489)
(1.24136,344871)
(0.765627,1.17659e+06)
(1.07088,490335)
(1.55281,353447)
(-0.52482,536246)
(0.2652,-210439)
(-0.885903,525185)
(0.067485,-143483)
(1.1336,1.6769e+06)
(0.237413,-192489)
(0.138657,344871)
(-0.834837,1.17659e+06)
(-0.811368,490335)
(-0.115684,353447)
(-0.591245,536246)
(0.858894,-210439)
(-0.103082,525185)
(0.275251,-143483)
(1.75146,1.6769e+06)
(0.0271346,-192489)
(-1.48046,39375.1)
(0.15787,134335)
(0.701002,55983.2)
(1.0613,40354.2)
(0.674411,61224.9)
(-1.46062,-24026.5)
(-1.2125,59962.1)
(0.395809,-16382)
(-0.791295,191457)
(-0.0489723,-21977.1)
(-1.96004,0)
(0.796949,0)
(1.38112,0)
(0.65409,0)
(1.75139,0)
(-0.795457,0)
(0.700452,0)
(-0.443502,0)
(-0.39039,0)
(0.333208,0)
(-0.314721,0)
(-1.84843,0)
(0.203423,0)
(0.266212,0)
(0.279489,0)
(1.5264,0)
(1.14359,0)
(-0.696364,0)
(0.166438,0)
(-0.0600787,0)
(0.366299,0)
(0.270566,0)
(0.569555,0)
(-0.972362,0)
(0.793985,0)
(1.0933,0)
(-1.84516,0)
(1.1093,0)
(-1.61773,0)
(1.3572,0)
(0.326141,0)
(-0.532853,0)
(2.31275,0)
(-1.19317,0)
(-0.188271,0)
(-0.946974,0)
(-0.464673,0)
(-0.535437,0)
(-1.43753,0)
(0.334007,0)
(0.0756155,0)
(0.211166,0)
(0.189259,0)
(0.0823054,0)
(-1.66124,0)
(0.0547819,0)
(0.830493,0)
(0.10767,0)
(0.00635775,0)
(-0.161875,0)
(-0.255455,0)
(-0.562499,0)
(1.01247,0)
(-0.0462537,0)
(-1.96305,0)
(-0.936354,0)
(-0.547009,0)
(-0.767482,0)
(-0.891538,0)
(-2.02528,0)
(0.637566,0)
(1.64159,0)
(0.202061,0)
(-0.589056,0)
(-0.80404,0)
(-1.65689,0)
(-0.661778,0)
(0.0491702,0)
(1.46751,0)
(-1.02982,0)
(1.26895,0)
(-0.27856,0)
(-0.277261,0)
(-0.285384,0)
(-0.167889,0)
(0.0699469,0)
(-1.88866,0)
(-2.35602,0)
(-1.89696,0)
(1.71425,0)
(0.235457,0)
(2.36562,0)
(-0.728611,0)
(1.79976,0)
(-1.04471,0)
(-0.278026,0)
(-0.930532,0)
(-0.923093,0)
(-0.0531636,0)
(0.675178,0)
(-0.400379,65172.5)
(1.38082,222348)
(0.133456,92661.8)
(-0.288545,66793.1)
(1.05691,101338)
(-1.87255,-39768)
(-0.0293874,99247.6)
(0.067995,-27115)
(-0.253269,316895)
(-0.719279,-36375.8)
(0.430758,344871)
(-0.157758,1.17659e+06)
(1.28863,490335)
(-0.271307,353447)
(-1.20434,536246)
(-0.867281,-210439)
(-0.216116,525185)
(0.198528,-143483)
(1.30753,1.6769e+06)
(0.962686,-192489)
(-0.0633314,344871)
(0.0619332,1.17659e+06)
(0.811499,490335)
(-0.131793,353447)
(0.15668,536246)
(-0.451764,-210439)
(0.847156,525185)
(-0.410372,-143483)
(2.88016,1.6769e+06)
(-1.67155,-192489)
(-0.0963513,344871)
(-0.190442,1.17659e+06)
(-0.716334,490335)
(0.540155,353447)
(0.391647,536246)
(0.289022,-210439)
(1.47128,525185)
(0.050818,-143483)
(1.09689,1.6769e+06)
(-1.85079,-192489)
(-1.59038,23081.9)
(1.33252,78748.1)
(-0.103259,32817.7)
(-0.107171,23655.9)
(0.601644,35890.5)
(-0.580197,-14084.5)
(-2.04744,35150.2)
(-0.497897,-9603.22)
(-0.101198,112234)
(-0.943662,-12883.1)
(-1.029,0)
(0.659398,0)
(-0.053306,0)
(0.764736,0)
(0.00158185,0)
(1.18388,0)
(0.311117,0)
(-0.600015,0)
(-1.32072,0)
(-1.26083,0)
(-0.839331,0)
(-0.441796,0)
(0.103203,0)
(-0.187306,0)
(1.13678,0)
(0.905369,0)
(-1.03518,0)
(-0.821054,0)
(1.32566,0)
(-1.22073,0)
(-0.0661412,0)
(0.513327,0)
(-1.26989,0)
(1.98199,0)
(-1.38876,0)
(0.586446,0)
(1.89297,0)
(1.33106,0)
(-0.970594,0)
(-1.66038,0)
(0.0480902,0)
(0.365987,0)
(-0.48766,0)
(-0.82381,0)
(-0.859077,0)
(0.595805,0)
(-2.09128,0)
(-0.727049,0)
(-2.27484,0)
(-0.901293,0)
(-0.0253093,0)
(0.290191,0)
(1.19219,0)
(-2.24622,0)
(0.162803,0)
(0.381489,0)
(-0.312985,0)
(0.770123,0)
(-0.712899,0)
(0.883778,0)
(0.459521,0)
(-1.24444,0)
(0.551316,0)
(0.291023,0)
(3.33071,0)
(1.40458,0)
(1.00419,0)
(0.467975,0)
(0.898107,0)
(0.260333,0)
(-0.303885,0)
(-0.005124,0)
(-1.75516,0)
(-0.614855,0)
(-1.24525,0)
(-0.573803,0)
(0.226163,0)
(-0.623082,0)
(-0.275797,0)
(-0.0235707,0)
(-1.15542,0)
(1.34257,0)
(-1.89985,0)
(0.883827,0)
(0.547915,0)
(-4.10855,0)
(0.177149,0)
(0.570512,0)
(-0.126562,0)
(-1.50811,0)
(0.785561,2715.52)
(0.814744,9264.48)
(0.482518,3860.91)
(0.298528,2783.05)
(-0.724876,4222.41)
(-0.890863,-1657)
(-0.0939638,4135.32)
(-0.419569,-1129.79)
(-1.13568,13204)
(0.414075,-1515.66)
(1.23712,221315)
(-0.543746,755055)
(0.906113,314664)
(1.60345,226818)
(1.95299,344126)
(-2.36725,-135045)
(0.592406,337028)
(-1.18806,-92077.9)
(0.196295,1.07612e+06)
(-0.511561,-123526)
(0.424445,344871)
(-0.0614288,1.17659e+06)
(1.56485,490335)
(0.526464,353447)
(-1.32521,536246)
(-2.09788,-210439)
(1.16394,525185)
(-0.989908,-143483)
(0.549338,1.6769e+06)
(0.825138,-192489)
(1.03947,344871)
(-0.682298,1.17659e+06)
(0.749473,490335)
(0.256499,353447)
(-0.166504,536246)
(-1.53294,-210439)
(0.69184,525185)
(-0.125745,-143483)
(0.682909,1.6769e+06)
(0.615134,-192489)
(-1.05303,344871)
(-0.146043,1.17659e+06)
(-1.28297,490335)
(-0.0682339,353447)
(-0.261829,536246)
(1.06731,-210439)
(0.949581,525185)
(-0.991071,-143483)
(-2.00591,1.6769e+06)
(-0.353153,-192489)
(0.337179,39375.1)
(-0.255598,134335)
(-0.933319,55983.2)
(-0.284924,40354.2)
(1.24341,61224.9)
(0.241854,-24026.5)
(-0.784644,59962.1)
(0.477606,-16382)
(-0.283802,191457)
(0.109305,-21977.1)
(0.587153,0)
(-0.524344,0)
(-2.00195,0)
(-0.0681025,0)
(-0.545507,0)
(0.427355,0)
(0.443172,0)
(1.11751,0)
(0.741399,0)
(1.02636,0)
(-0.517067,0)
(0.331639,0)
(-1.01714,0)
(-0.117471,0)
(2.22796,0)
(0.997015,0)
(-0.402421,0)
(-0.252273,0)
(-0.376879,0)
(0.154491,0)
(0.677205,0)
(-1.83668,0)
(-0.244024,0)
(-0.366957,0)
(2.28936,0)
(-1.37377,0)
(-0.593175,0)
(-2.35286,0)
(1.63878,0)
(-1.32585,0)
(1.06685,0)
(0.0546071,0)
(1.07101,0)
(2.07296,0)
(1.32213,0)
(-0.673498,0)
(-0.530279,0)
(0.22466,0)
(-0.588599,0)
(0.391357,0)
(-1.26711,0)
(-0.92732,0)
(-1.01061,0)
(2.24096,0)
(-0.720323,0)
(0.15661,0)
(-0.866137,0)
(0.295666,0)
(-0.433854,0)
(0.0610952,0)
(0.411983,0)
(-1.38574,0)
(-0.0550103,0)
(-1.58725,0)
(1.23857,0)
(2.14306,0)
(0.796454,0)
(0.936627,0)
(-0.260402,0)
(0.902291,0)
(-1.37736,0)
(-0.983947,0)
(0.817736,0)
(-0.36289,0)
(0.199673,0)
(-1.41582,0)
(0.691539,0)
(1.23895,0)
(-0.929237,0)
(-1.42208,0)
(-0.569703,0)
(0.702852,0)
(-1.06748,0)
(-0.639481,0)
(-0.663657,0)
(0.45759,0)
(-0.236449,0)
(0.590292,0)
(-0.199224,0)
(-0.276414,0)
(1.66674,0)
(0.723937,0)
(1.70852,0)
(0.139267,0)
(0.0946051,0)
(-0.491414,0)
(1.05893,0)
(0.0708364,0)
(1.00363,0)
(0.704474,0)
(0.739629,65172.5)
(-0.149001,222348)
(-1.07407,92661.8)
(-1.05573,66793.1)
(0.265934,101338)
(-0.577026,-39768)
(0.084391,99247.6)
(-1.0412,-27115)
(0.233303,316895)
(2.12811,-36375.8)
(0.190907,344871)
(-0.776824,1.17659e+06)
(-0.18099,490335)
(1.49653,353447)
(-0.139258,536246)
(0.595337,-210439)
(-0.312371,525185)
(-0.345322,-143483)
(0.417925,1.6769e+06)
(-1.3229,-192489)
(-1.60622,344871)
(0.532497,1.17659e+06)
(0.222794,490335)
(0.691605,353447)
(-0.45301,536246)
(-0.0468593,-210439)
(-1.29505,525185)
(-0.936796,-143483)
(0.262278,1.6769e+06)
(0.611991,-192489)
(-1.05754,344871)
(0.726393,1.17659e+06)
(-0.694664,490335)
(0.0605737,353447)
(0.134874,536246)
(-0.118438,-210439)
(0.443671,525185)
(1.97116,-143483)
(0.211542,1.6769e+06)
(0.184155,-192489)
(1.86701,23081.9)
(-1.98098,78748.1)
(-1.2287,32817.7)
(0.23248,23655.9)
(-0.685802,35890.5)
(1.582,-14084.5)
(0.111768,35150.2)
(-0.118975,-9603.22)
(0.697332,112234)
(-0.199764,-12883.1)
(0.0766751,0)
(1.21509,0)
(-1.60993,0)
(0.203728,0)
(-0.922271,0)
(0.568796,0)
(0.614484,0)
(1.46571,0)
(-1.16437,0)
(0.925357,0)
(-0.50666,0)
(-0.0734706,0)
(-0.507695,0)
(-0.831351,0)
(-0.0092592,0)
(-0.406799,0)
(-0.215433,0)
(-0.547309,0)
(0.0166802,0)
(-0.116492,0)
(0.14685,0)
(-1.30448,0)
(-0.755128,0)
(0.232285,0)
(0.605581,0)
(-1.66396,0)
(-2.16902,0)
(-2.15793,0)
(1.50723,0)
(-1.70707,0)
(-0.450899,0)
(-0.177231,0)
(0.270896,0)
(0.464963,0)
(0.0279821,0)
(-0.91355,0)
(0.891532,0)
(0.0306989,0)
(0.0363463,0)
(-1.5478,0)
(-3.50313,0)
(0.20267,0)
(-1.2035,0)
(1.34053,0)
(1.18599,0)
(-0.665777,0)
(-0.268223,0)
(0.182542,0)
(1.27454,0)
(-1.85548,0)
(1.59819,0)
(-0.124236,0)
(-0.237387,0)
(-0.0456874,0)
(-0.469315,0)
(-0.196212,0)
(1.77884,0)
(1.6133,0)
(0.689977,0)
(-1.39458,0)
(1.75347,0)
(-0.452864,0)
(0.785031,0)
(2.36656,0)
(0.519573,0)
(-0.286897,0)
(0.430507,0)
(-0.381212,0)
(0.831563,0)
(-0.235703,0)
(0.678304,0)
(-0.512763,0)
(-0.16753,0)
(0.987968,0)
(0.271328,0)
(1.79815,0)
(-0.674205,0)
(-0.0422431,0)
(-1.68196,0)
(0.827874,0)
(2.07597,0)
(0.229682,0)
(0.338364,0)
(0.572762,0)
(0.591373,0)
(-0.33521,0)
(-0.0685279,0)
(0.0430638,0)
(0.733503,0)
(-0.947667,0)
(-0.511462,127630)
(1.95942,435431)
(0.934881,181463)
(-0.675571,130803)
(1.43336,198453)
(0.129163,-77878.9)
(0.943578,194360)
(-0.0889505,-53100.2)
(-0.819242,620586)
(1.28979,-71236)
(0.830471,344871)
(1.53777,1.17659e+06)
(-0.228251,490335)
(-0.697041,353447)
(-0.363395,536246)
(-0.696031,-210439)
(0.759003,525185)
(0.553749,-143483)
(-0.34502,1.6769e+06)
(-1.14893,-192489)
(-0.849561,344871)
(0.759432,1.17659e+06)
(0.763578,490335)
(0.913768,353447)
(0.658516,536246)
(0.169303,-210439)
(-0.727282,525185)
(-0.748067,-143483)
(-0.811583,1.6769e+06)
(0.859984,-192489)
(-1.26481,344871)
(0.0796024,1.17659e+06)
(0.377774,490335)
(-0.0415702,353447)
(-0.716637,536246)
(0.0368686,-210439)
(-0.65143,525185)
(0.498689,-143483)
(0.412667,1.6769e+06)
(-0.262288,-192489)
(-0.612845,271552)
(-0.417128,926448)
(-0.682701,386091)
(0.319066,278305)
(-0.504931,422241)
(1.5242,-165700)
(1.06644,413532)
(0.435454,-112979)
(-0.560809,1.3204e+06)
(0.115907,-151566)
(-0.495115,16293.1)
(0.00359699,55586.9)
(-0.319156,23165.4)
(0.121127,16698.3)
(0.715922,25334.4)
(0.104446,-9941.99)
(0.195892,24811.9)
(1.11447,-6778.74)
(-0.00916858,79223.7)
(-0.222722,-9093.96)
(-0.600247,0)
(-0.0959053,0)
(0.367809,0)
(-0.435369,0)
(-1.36445,0)
(-0.622588,0)
(-1.02567,0)
(2.079,0)
(-0.285131,0)
(-1.58191,0)
(-1.43737,0)
(0.838028,0)
(0.904653,0)
(-0.166718,0)
(0.289926,0)
(-0.38293,0)
(1.03295,0)
(-0.584216,0)
(0.45261,0)
(0.207791,0)
(0.264728,0)
(0.618706,0)
(-0.0223114,0)
(0.685251,0)
(0.014925,0)
(0.979224,0)
(0.433609,0)
(1.08271,0)
(0.112156,0)
(0.237572,0)
(-1.24032,0)
(-0.824457,0)
(-0.204614,0)
(-0.575907,0)
(2.08289,0)
(3.05504,0)
(-1.77596,0)
(0.851117,0)
(-0.146807,0)
(0.590165,0)
(-0.152105,0)
(-0.80582,0)
(-0.020271,0)
(0.191315,0)
(0.104004,0)
(-0.56211,0)
(0.423831,0)
(-0.697907,0)
(-2.09398,0)
(-0.794129,0)
(-0.443722,0)
(0.944546,0)
(-1.07648,0)
(-1.10155,0)
(1.39177,0)
(0.563738,0)
(-1.18594,0)
(0.381161,0)
(-1.53853,0)
(-1.2564,0)
(0.565956,0)
(1.60122,0)
(-2.11312,0)
(-1.5009,0)
(0.00616567,0)
(0.369591,0)
(0.823608,0)
(-0.638874,0)
(-1.09495,0)
(-1.49124,0)
(0.669554,21724.2)
(1.31695,74115.9)
(-0.762125,30887.3)
(-1.91904,22264.4)
(-0.317798,33779.3)
(0.498472,-13256)
(-1.13081,33082.5)
(-1.7243,-9038.32)
(0.888656,105632)
(0.908895,-12125.3)
(-0.474992,283772)
(-0.319168,968138)
(0.237244,403465)
(2.30218,290828)
(0.0533384,441242)
(-0.188086,-173156)
(0.598489,432141)
(-1.47026,-118063)
(-0.353829,1.37981e+06)
(-0.718035,-158386)
(-1.80127,344871)
(-0.868076,1.17659e+06)
(0.315642,490335)
(1.30009,353447)
(-0.902387,536246)
(1.91369,-210439)
(1.09644,525185)
(-0.00469846,-143483)
(1.61791,1.6769e+06)
(-0.156271,-192489)
(-1.47106,344871)
(-0.0419634,1.17659e+06)
(-0.497564,490335)
(0.17295,353447)
(1.42101,536246)
(0.819663,-210439)
(-0.338054,525185)
(0.564983,-143483)
(0.0238633,1.6769e+06)
(-1.39284,-192489)
(2.5567,203664)
(1.44219,694836)
(1.167,289568)
(-0.511928,208728)
(-0.0881643,316681)
(-1.4226,-124275)
(-0.557962,310149)
(-0.611951,-84734.3)
(-0.597577,990296)
(0.87162,-113674)
(-0.1858,1357.76)
(-2.3652,4632.24)
(-2.14027,1930.45)
(-0.221681,1391.52)
(0.43842,2111.2)
(0.0980401,-828.499)
(-0.0244921,2067.66)
(-0.56477,-564.895)
(-0.608667,6601.98)
(0.740949,-757.83)
(-0.502633,0)
(0.51466,0)
(1.2377,0)
(1.19016,0)
(-0.457404,0)
(0.356322,0)
(-0.243501,0)
(0.495918,0)
(0.135338,0)
(-1.60579,0)
(0.743512,0)
(0.300369,0)
(-0.628703,0)
(-1.18763,0)
(0.0697954,0)
(0.3064,0)
(-0.21021,0)
(2.08991,0)
(-0.258994,0)
(-1.39976,0)
(-0.524767,0)
(0.402624,0)
(1.85611,0)
(-0.295305,0)
(0.393761,0)
(0.755989,0)
(-0.646777,0)
(-0.137997,0)
(-0.860574,0)
(-0.806124,0)
(-0.381594,0)
(0.0350906,0)
(-0.0896677,0)
(2.25671,0)
(-0.445225,0)
(0.236115,0)
(-1.45436,0)
(-0.663832,0)
(-1.08251,0)
(-0.222402,0)
(-1.27306,0)
(-0.0977718,0)
(0.310743,0)
(1.76925,0)
(-0.113999,0)
(1.12469,0)
(-0.987284,0)
(0.78232,0)
(-1.28779,0)
(0.207501,0)
(-0.28839,0)
(0.548955,0)
(-0.778615,0)
(1.29086,0)
(0.88669,0)
(-0.451773,0)
(0.39623,0)
(0.68446,0)
(0.465489,0)
(0.0402991,0)
(-0.288149,0)
(-0.315465,0)
(0.553319,0)
(0.170355,0)
(-0.314771,0)
(1.65175,0)
(-0.0860563,0)
(1.14537,0)
(1.31153,0)
(0.360112,0)
(-0.713283,0)
(0.990939,0)
(1.64359,0)
(-0.0395542,0)
(1.27448,0)
(0.663736,0)
(1.96187,0)
(0.741815,0)
(1.63946,0)
(-0.668393,0)
(-0.0917962,0)
(1.25014,0)
(0.360544,0)
(-0.583778,0)
(0.260434,0)
(0.456675,0)
(1.22383,0)
(-0.764636,0)
(-0.568934,0)
(-0.281183,0)
(0.211459,20366.4)
(-0.0195076,69483.6)
(0.54666,28956.8)
(0.947713,20872.8)
(-1.48976,31668.1)
(1.27575,-12427.5)
(-0.629724,31014.9)
(0.4013,-8473.43)
(-0.71839,99029.6)
(-0.449363,-11367.4)
(-0.325522,279699)
(2.6133,954242)
(-0.636124,397673)
(1.21248,286654)
(2.66839,434908)
(0.787675,-170671)
(1.0138,425938)
(-0.421462,-116368)
(-0.245647,1.36001e+06)
(0.879304,-156113)
(-0.402773,344871)
(-0.0993275,1.17659e+06)
(1.19446,490335)
(1.56177,353447)
(-1.65953,536246)
(0.555862,-210439)
(-1.21836,525185)
(0.0824809,-143483)
(0.275002,1.6769e+06)
(-0.240526,-192489)
(0.341211,344871)
(0.286873,1.17659e+06)
(-0.577976,490335)
(-0.343984,353447)
(0.788761,536246)
(0.567448,-210439)
(-0.174846,525185)
(1.98022,-143483)
(-0.329529,1.6769e+06)
(-0.665488,-192489)
(1.01181,344871)
(0.430008,1.17659e+06)
(0.111583,490335)
(-0.0861568,353447)
(1.02565,536246)
(0.117254,-210439)
(-0.506395,525185)
(-0.0119728,-143483)
(-0.00525825,1.6769e+06)
(1.50039,-192489)
(-0.610137,274268)
(-0.707567,935713)
(-0.630081,389952)
(0.199372,281088)
(1.03508,426463)
(-0.348855,-167357)
(0.322154,417667)
(1.81129,-114109)
(1.61049,1.3336e+06)
(-0.637273,-153082)
(-1.13895,89612.2)
(1.10252,305728)
(-0.895207,127410)
(-1.32031,91840.5)
(-0.281796,139339)
(0.184506,-54680.9)
(0.217979,136465)
(-0.900403,-37283.1)
(0.442656,435730)
(1.03531,-50016.8)
(0.836785,0)
(0.554334,0)
(0.781953,0)
(-0.267841,0)
(-1.98324,0)
(0.451874,0)
(1.40611,0)
(-1.06392,0)
(0.272441,0)
(0.26411,0)
(0.484346,0)
(-2.41651,0)
(-0.212448,0)
(2.42169,0)
(-0.552684,0)
(-0.611245,0)
(1.76578,0)
(1.22032,0)
(-1.24878,0)
(1.41101,0)
(0.499277,0)
(-1.43295,0)
(-0.731837,0)
(1.1144,0)
(-1.31714,0)
(0.883475,0)
(-0.15304,0)
(-0.416492,0)
(-1.03814,0)
(0.572995,0)
(0.379761,0)
(-0.301902,0)
(0.286067,0)
(-0.342299,0)
(0.622862,0)
(-0.237655,0)
(-0.578062,0)
(1.34392,0)
(-0.610793,0)
(2.60161,0)
(0.356047,0)
(-0.764717,0)
(0.84952,0)
(-2.332,0)
(0.57236,0)
(1.34097,0)
(-0.151312,0)
(0.236895,0)
(0.261707,0)
(-0.749263,0)
(0.456116,28513)
(0.107403,97277.1)
(-1.43695,40539.5)
(0.831088,29222)
(0.855104,44335.3)
(0.772298,-17398.5)
(0.238362,43420.8)
(-0.302499,-11862.8)
(-0.333564,138642)
(-0.201773,-15914.4)
(1.20518,218599)
(-0.446955,745791)
(-0.528789,310803)
(1.03781,224035)
(-0.951311,339904)
(1.80879,-133388)
(2.20908,332893)
(1.35987,-90948.1)
(1.70674,1.06292e+06)
(0.922974,-122011)
(3.3149,344871)
(-0.172254,1.17659e+06)
(-1.63941,490335)
(-1.11954,353447)
(1.8571,536246)
(0.951387,-210439)
(0.96074,525185)
(4.40967,-143483)
(-0.140555,1.6769e+06)
(0.626001,-192489)
(0.039772,344871)
(-0.314799,1.17659e+06)
(-1.7665,490335)
(-0.138423,353447)
(-0.493157,536246)
(0.760382,-210439)
(0.907613,525185)
(0.0684225,-143483)
(-1.48865,1.6769e+06)
(-0.198683,-192489)
(-0.501966,332651)
(-1.17136,1.1349e+06)
(2.30696,472961)
(-0.630711,340923)
(-1.10966,517245)
(-1.04588,-202982)
(1.45722,506576)
(-0.269527,-138399)
(-0.589084,1.61748e+06)
(0.711807,-185668)
(0.122863,42090.6)
(-1.72907,143599)
(-0.0527234,59844.1)
(0.862714,43137.2)
(0.776194,65447.3)
(0.55254,-25683.5)
(-0.14198,64097.4)
(1.04632,-17511.8)
(0.964087,204661)
(-0.723627,-23492.7)
(1.01597,0)
(1.27577,0)
(0.611911,0)
(0.341494,0)
(1.06433,0)
(-1.95711,0)
(-0.841168,0)
(-0.683662,0)
(0.289222,0)
(-0.780684,0)
(-0.5748,0)
(-1.33218,0)
(-0.23496,0)
(-1.43688,0)
(-1.16123,0)
(0.939713,0)
(-0.290981,0)
(1.19432,0)
(-1.1282,0)
(-0.425851,0)
(-0.0359082,0)
(1.21186,0)
(0.248212,0)
(-0.929467,0)
(0.208295,0)
(-0.406568,0)
(0.476032,0)
(0.811956,0)
(1.11356,0)
(0.482608,0)
(-1.22044,0)
(-1.11209,0)
(0.101837,0)
(-0.140903,0)
(-0.568702,0)
(1.32708,0)
(0.246925,0)
(1.00414,0)
(-0.170773,0)
(1.27238,0)
(-0.955372,0)
(-0.579437,0)
(-0.313025,0)
(0.0149665,0)
(1.41353,0)
(-1.40162,0)
(-2.26388,0)
(0.608345,0)
(0.523868,0)
(1.2645,0)
(-0.0630148,0)
(0.101644,0)
(0.950418,0)
(-0.832027,0)
(-0.625802,0)
(2.55244,0)
(-0.332565,0)
(1.24301,0)
(-0.161651,0)
(-1.49793,0)
(-0.824768,0)
(1.36966,0)
(0.169561,0)
(-0.832779,0)
(-0.465955,0)
(-1.26514,0)
(0.191788,0)
(0.277271,0)
(1.06903,0)
(-0.520212,0)
(-1.99299,0)
(-0.266583,0)
(0.0257186,0)
(-0.583905,0)
(1.50473,0)
(-0.613113,0)
(2.19115,0)
(-1.01637,0)
(0.683618,0)
(0.370252,0)
(-0.51539,0)
(-0.0482442,0)
(-0.53127,0)
(0.844375,0)
(-1.28022,0)
(-0.00566768,0)
(-1.5092,0)
(-0.293905,0)
(-1.30623,0)
(-0.561586,0)
(-1.37852,0)
(0.349315,0)
(-1.78799,0)
(-1.87445,0)
(0.0839261,0)
(1.08928,0)
(-1.7382,0)
(-0.597715,0)
(0.362399,0)
(-0.599267,0)
(1.44967,0)
(0.221414,0)
(-0.56906,0)
(0.725048,0)
(1.64015,0)
(1.40571,0)
(-0.220562,0)
(1.65217,0)
(1.20687,0)
(-1.5042,0)
(-0.0234457,81465.6)
(2.0095,277934)
(-1.57126,115827)
(0.697293,83491.4)
(-1.61978,126672)
(1.65034,-49709.9)
(-0.417776,124059)
(0.624623,-33893.7)
(0.38608,396119)
(-0.50585,-45469.8)
(1.21703,287845)
(0.482849,982035)
(1.00672,409256)
(0.15154,295003)
(1.17377,447575)
(0.637611,-175642)
(0.760742,438343)
(-0.650337,-119758)
(0.180108,1.39962e+06)
(-0.0293839,-160660)
(0.841646,344871)
(0.466865,1.17659e+06)
(1.91507,490335)
(-1.01498,353447)
(-0.726265,536246)
(2.3048,-210439)
(-0.670717,525185)
(-0.659625,-143483)
(0.328605,1.6769e+06)
(0.27946,-192489)
(1.06059,344871)
(1.42907,1.17659e+06)
(1.59265,490335)
(0.115592,353447)
(-0.0607956,536246)
(-1.00567,-210439)
(-1.98036,525185)
(-0.204686,-143483)
(0.0316851,1.6769e+06)
(-2.60812,-192489)
(0.301771,344871)
(1.02334,1.17659e+06)
(-0.610002,490335)
(-0.926389,353447)
(-0.25927,536246)
(-1.34962,-210439)
(-0.13744,525185)
(1.00243,-143483)
(0.577674,1.6769e+06)
(0.350799,-192489)
(-0.995042,263406)
(0.740969,898655)
(-0.814982,374508)
(-1.37544,269955)
(-1.18363,409573)
(-2.41083,-160729)
(1.88351,401126)
(-1.75362,-109590)
(-0.585595,1.28078e+06)
(-0.738951,-147019)
(-0.259775,65172.5)
(-0.386899,222348)
(-0.0217261,92661.8)
(0.281499,66793.1)
(-0.0265471,101338)
(0.563809,-39768)
(-0.667222,99247.6)
(-0.0196309,-27115)
(1.58927,316895)
(2.38937,-36375.8)
(0.615317,65172.5)
(0.730874,222348)
(1.40223,92661.8)
(0.0874656,66793.1)
(0.633903,101338)
(0.20504,-39768)
(0.252589,99247.6)
(1.60546,-27115)
(-1.62921,316895)
(-0.135125,-36375.8)
